id,order_id,product_id,quantity,total,updated_at_x,created_at_x,name,price,status,date,time,weekday,hour
6259,2766,32,1,20,2025-06-16 16:18:06,2025-06-16 16:18:06,DAHI KATORI,20,1,2025-06-16,16:18:06,Monday,16
6260,2766,46,1,20,2025-06-16 16:18:06,2025-06-16 16:18:06,service charge,20,1,2025-06-16,16:18:06,Monday,16
6261,2767,3,2,20,2025-06-16 16:18:15,2025-06-16 16:18:15,chaii,10,1,2025-06-16,16:18:15,Monday,16
6262,2768,3,11,110,2025-06-16 16:19:08,2025-06-16 16:19:08,chaii,10,1,2025-06-16,16:19:08,Monday,16
6263,2768,9,2,30,2025-06-16 16:19:08,2025-06-16 16:19:08,Coffee,15,1,2025-06-16,16:19:08,Monday,16
6264,2768,15,2,80,2025-06-16 16:19:08,2025-06-16 16:19:08,Fruit,40,1,2025-06-16,16:19:08,Monday,16
6265,2768,37,5,300,2025-06-16 16:19:08,2025-06-16 16:19:08,COCONUT WATER,60,1,2025-06-16,16:19:08,Monday,16
6266,2768,41,5,25,2025-06-16 16:19:08,2025-06-16 16:19:08,CUBIC WATER PER BOTTLE,5,1,2025-06-16,16:19:08,Monday,16
6267,2769,25,1,100,2025-06-16 16:19:20,2025-06-16 16:19:20,Executive lunch,100,1,2025-06-16,16:19:20,Monday,16
6268,2770,3,1,10,2025-06-16 16:19:35,2025-06-16 16:19:35,chaii,10,1,2025-06-16,16:19:35,Monday,16
6269,2771,3,3,30,2025-06-16 16:19:54,2025-06-16 16:19:54,chaii,10,1,2025-06-16,16:19:54,Monday,16
6270,2771,28,3,60,2025-06-16 16:19:54,2025-06-16 16:19:54,Lemon water,20,1,2025-06-16,16:19:54,Monday,16
6271,2772,7,1,10,2025-06-16 16:20:10,2025-06-16 16:20:10,Chach,10,1,2025-06-16,16:20:10,Monday,16
6272,2772,18,1,20,2025-06-16 16:20:10,2025-06-16 16:20:10,Poha,20,1,2025-06-16,16:20:10,Monday,16
6273,2773,3,3,30,2025-06-16 16:20:21,2025-06-16 16:20:21,chaii,10,1,2025-06-16,16:20:21,Monday,16
6274,2774,3,4,40,2025-06-16 16:20:59,2025-06-16 16:20:59,chaii,10,1,2025-06-16,16:20:59,Monday,16
6275,2774,7,2,20,2025-06-16 16:20:59,2025-06-16 16:20:59,Chach,10,1,2025-06-16,16:20:59,Monday,16
6276,2774,15,2,80,2025-06-16 16:20:59,2025-06-16 16:20:59,Fruit,40,1,2025-06-16,16:20:59,Monday,16
6277,2774,25,1,100,2025-06-16 16:20:59,2025-06-16 16:20:59,Executive lunch,100,1,2025-06-16,16:20:59,Monday,16
6278,2774,28,3,60,2025-06-16 16:20:59,2025-06-16 16:20:59,Lemon water,20,1,2025-06-16,16:20:59,Monday,16
6279,2775,25,1,100,2025-06-16 16:21:16,2025-06-16 16:21:16,Executive lunch,100,1,2025-06-16,16:21:16,Monday,16
6280,2776,46,1,20,2025-06-16 16:21:34,2025-06-16 16:21:34,service charge,20,1,2025-06-16,16:21:34,Monday,16
6281,2777,3,3,30,2025-06-16 16:22:04,2025-06-16 16:22:04,chaii,10,1,2025-06-16,16:22:04,Monday,16
6282,2777,7,1,10,2025-06-16 16:22:04,2025-06-16 16:22:04,Chach,10,1,2025-06-16,16:22:04,Monday,16
6283,2777,12,3,45,2025-06-16 16:22:04,2025-06-16 16:22:04,Bread pakoda,15,1,2025-06-16,16:22:04,Monday,16
6284,2777,25,1,100,2025-06-16 16:22:04,2025-06-16 16:22:04,Executive lunch,100,1,2025-06-16,16:22:04,Monday,16
6285,2778,3,1,10,2025-06-16 16:22:14,2025-06-16 16:22:14,chaii,10,1,2025-06-16,16:22:14,Monday,16
6286,2778,8,1,60,2025-06-16 16:22:14,2025-06-16 16:22:14,Lunch normal,60,1,2025-06-16,16:22:14,Monday,16
6287,2779,3,2,20,2025-06-16 16:22:37,2025-06-16 16:22:37,chaii,10,1,2025-06-16,16:22:37,Monday,16
6288,2779,8,1,60,2025-06-16 16:22:37,2025-06-16 16:22:37,Lunch normal,60,1,2025-06-16,16:22:37,Monday,16
6289,2780,3,1,10,2025-06-16 16:22:53,2025-06-16 16:22:53,chaii,10,1,2025-06-16,16:22:53,Monday,16
6290,2780,7,1,10,2025-06-16 16:22:53,2025-06-16 16:22:53,Chach,10,1,2025-06-16,16:22:53,Monday,16
6291,2780,18,1,20,2025-06-16 16:22:53,2025-06-16 16:22:53,Poha,20,1,2025-06-16,16:22:53,Monday,16
6292,2781,3,1,10,2025-06-16 16:23:27,2025-06-16 16:23:27,chaii,10,1,2025-06-16,16:23:27,Monday,16
6293,2781,18,1,20,2025-06-16 16:23:27,2025-06-16 16:23:27,Poha,20,1,2025-06-16,16:23:27,Monday,16
6294,2782,7,1,10,2025-06-16 16:23:39,2025-06-16 16:23:39,Chach,10,1,2025-06-16,16:23:39,Monday,16
6295,2783,3,4,40,2025-06-16 16:23:56,2025-06-16 16:23:56,chaii,10,1,2025-06-16,16:23:56,Monday,16
6296,2783,12,1,15,2025-06-16 16:23:56,2025-06-16 16:23:56,Bread pakoda,15,1,2025-06-16,16:23:56,Monday,16
6297,2784,3,3,30,2025-06-16 16:24:10,2025-06-16 16:24:10,chaii,10,1,2025-06-16,16:24:10,Monday,16
6298,2784,12,1,15,2025-06-16 16:24:10,2025-06-16 16:24:10,Bread pakoda,15,1,2025-06-16,16:24:10,Monday,16
6299,2785,3,3,30,2025-06-16 16:24:26,2025-06-16 16:24:26,chaii,10,1,2025-06-16,16:24:26,Monday,16
6300,2785,12,1,15,2025-06-16 16:24:26,2025-06-16 16:24:26,Bread pakoda,15,1,2025-06-16,16:24:26,Monday,16
6301,2786,3,2,20,2025-06-16 16:24:43,2025-06-16 16:24:43,chaii,10,1,2025-06-16,16:24:43,Monday,16
6302,2787,3,3,30,2025-06-16 16:24:57,2025-06-16 16:24:57,chaii,10,1,2025-06-16,16:24:57,Monday,16
6303,2788,3,2,20,2025-06-16 16:25:08,2025-06-16 16:25:08,chaii,10,1,2025-06-16,16:25:08,Monday,16
6304,2789,3,3,30,2025-06-16 16:25:30,2025-06-16 16:25:30,chaii,10,1,2025-06-16,16:25:30,Monday,16
6305,2789,8,1,60,2025-06-16 16:25:30,2025-06-16 16:25:30,Lunch normal,60,1,2025-06-16,16:25:30,Monday,16
6306,2789,18,1,20,2025-06-16 16:25:30,2025-06-16 16:25:30,Poha,20,1,2025-06-16,16:25:30,Monday,16
6307,2790,7,1,10,2025-06-16 16:25:50,2025-06-16 16:25:50,Chach,10,1,2025-06-16,16:25:50,Monday,16
6308,2790,9,1,15,2025-06-16 16:25:50,2025-06-16 16:25:50,Coffee,15,1,2025-06-16,16:25:50,Monday,16
6309,2790,21,4,20,2025-06-16 16:25:50,2025-06-16 16:25:50,Bakery biscuit per piece,5,1,2025-06-16,16:25:50,Monday,16
6310,2791,3,1,10,2025-06-16 16:26:57,2025-06-16 16:26:57,chaii,10,1,2025-06-16,16:26:57,Monday,16
6311,2791,9,2,30,2025-06-16 16:26:57,2025-06-16 16:26:57,Coffee,15,1,2025-06-16,16:26:57,Monday,16
6312,2791,18,1,20,2025-06-16 16:26:57,2025-06-16 16:26:57,Poha,20,1,2025-06-16,16:26:57,Monday,16
6313,2791,25,1,100,2025-06-16 16:26:57,2025-06-16 16:26:57,Executive lunch,100,1,2025-06-16,16:26:57,Monday,16
6314,2792,3,2,20,2025-06-16 16:27:42,2025-06-16 16:27:42,chaii,10,1,2025-06-16,16:27:42,Monday,16
6315,2792,8,1,60,2025-06-16 16:27:42,2025-06-16 16:27:42,Lunch normal,60,1,2025-06-16,16:27:42,Monday,16
6316,2792,12,2,30,2025-06-16 16:27:42,2025-06-16 16:27:42,Bread pakoda,15,1,2025-06-16,16:27:42,Monday,16
6317,2792,15,1,40,2025-06-16 16:27:42,2025-06-16 16:27:42,Fruit,40,1,2025-06-16,16:27:42,Monday,16
6318,2792,18,1,20,2025-06-16 16:27:42,2025-06-16 16:27:42,Poha,20,1,2025-06-16,16:27:42,Monday,16
6319,2792,28,1,20,2025-06-16 16:27:42,2025-06-16 16:27:42,Lemon water,20,1,2025-06-16,16:27:42,Monday,16
6320,2793,3,3,30,2025-06-16 16:27:53,2025-06-16 16:27:53,chaii,10,1,2025-06-16,16:27:53,Monday,16
6321,2794,3,3,30,2025-06-16 16:28:06,2025-06-16 16:28:06,chaii,10,1,2025-06-16,16:28:06,Monday,16
6322,2795,3,3,30,2025-06-16 16:28:20,2025-06-16 16:28:20,chaii,10,1,2025-06-16,16:28:20,Monday,16
6323,2795,12,1,15,2025-06-16 16:28:20,2025-06-16 16:28:20,Bread pakoda,15,1,2025-06-16,16:28:20,Monday,16
6324,2796,3,3,30,2025-06-16 16:28:33,2025-06-16 16:28:33,chaii,10,1,2025-06-16,16:28:33,Monday,16
6325,2797,3,3,30,2025-06-16 16:28:56,2025-06-16 16:28:56,chaii,10,1,2025-06-16,16:28:56,Monday,16
6326,2797,12,1,15,2025-06-16 16:28:56,2025-06-16 16:28:56,Bread pakoda,15,1,2025-06-16,16:28:56,Monday,16
6327,2797,15,1,40,2025-06-16 16:28:56,2025-06-16 16:28:56,Fruit,40,1,2025-06-16,16:28:56,Monday,16
6328,2797,28,1,20,2025-06-16 16:28:56,2025-06-16 16:28:56,Lemon water,20,1,2025-06-16,16:28:56,Monday,16
6329,2798,3,1,10,2025-06-16 16:29:16,2025-06-16 16:29:16,chaii,10,1,2025-06-16,16:29:16,Monday,16
6330,2798,28,1,20,2025-06-16 16:29:16,2025-06-16 16:29:16,Lemon water,20,1,2025-06-16,16:29:16,Monday,16
6331,2799,3,3,30,2025-06-16 16:29:58,2025-06-16 16:29:58,chaii,10,1,2025-06-16,16:29:58,Monday,16
6332,2799,7,2,20,2025-06-16 16:29:58,2025-06-16 16:29:58,Chach,10,1,2025-06-16,16:29:58,Monday,16
6333,2799,15,1,40,2025-06-16 16:29:58,2025-06-16 16:29:58,Fruit,40,1,2025-06-16,16:29:58,Monday,16
6334,2799,25,1,100,2025-06-16 16:29:58,2025-06-16 16:29:58,Executive lunch,100,1,2025-06-16,16:29:58,Monday,16
6335,2799,28,2,40,2025-06-16 16:29:58,2025-06-16 16:29:58,Lemon water,20,1,2025-06-16,16:29:58,Monday,16
6336,2800,3,14,140,2025-06-16 16:31:17,2025-06-16 16:31:17,chaii,10,1,2025-06-16,16:31:17,Monday,16
6337,2800,6,1,35,2025-06-16 16:31:17,2025-06-16 16:31:17,Lassi,35,1,2025-06-16,16:31:17,Monday,16
6338,2800,7,3,30,2025-06-16 16:31:17,2025-06-16 16:31:17,Chach,10,1,2025-06-16,16:31:17,Monday,16
6339,2800,8,1,60,2025-06-16 16:31:17,2025-06-16 16:31:17,Lunch normal,60,1,2025-06-16,16:31:17,Monday,16
6340,2800,12,2,30,2025-06-16 16:31:17,2025-06-16 16:31:17,Bread pakoda,15,1,2025-06-16,16:31:17,Monday,16
6341,2800,18,2,40,2025-06-16 16:31:17,2025-06-16 16:31:17,Poha,20,1,2025-06-16,16:31:17,Monday,16
6342,2800,25,1,100,2025-06-16 16:31:17,2025-06-16 16:31:17,Executive lunch,100,1,2025-06-16,16:31:17,Monday,16
6343,2800,41,1,5,2025-06-16 16:31:17,2025-06-16 16:31:17,CUBIC WATER PER BOTTLE,5,1,2025-06-16,16:31:17,Monday,16
6344,2801,7,1,10,2025-06-16 16:31:48,2025-06-16 16:31:48,Chach,10,1,2025-06-16,16:31:48,Monday,16
6345,2801,8,1,60,2025-06-16 16:31:48,2025-06-16 16:31:48,Lunch normal,60,1,2025-06-16,16:31:48,Monday,16
6346,2801,9,1,15,2025-06-16 16:31:48,2025-06-16 16:31:48,Coffee,15,1,2025-06-16,16:31:48,Monday,16
6347,2801,12,2,30,2025-06-16 16:31:48,2025-06-16 16:31:48,Bread pakoda,15,1,2025-06-16,16:31:48,Monday,16
6348,2801,27,1,10,2025-06-16 16:31:48,2025-06-16 16:31:48,Tulsi green tea,10,1,2025-06-16,16:31:48,Monday,16
6349,2802,7,2,20,2025-06-16 16:32:15,2025-06-16 16:32:15,Chach,10,1,2025-06-16,16:32:15,Monday,16
6350,2802,9,4,60,2025-06-16 16:32:15,2025-06-16 16:32:15,Coffee,15,1,2025-06-16,16:32:15,Monday,16
6351,2802,28,2,40,2025-06-16 16:32:15,2025-06-16 16:32:15,Lemon water,20,1,2025-06-16,16:32:15,Monday,16
6352,2803,3,2,20,2025-06-16 16:32:39,2025-06-16 16:32:39,chaii,10,1,2025-06-16,16:32:39,Monday,16
6353,2803,7,1,10,2025-06-16 16:32:39,2025-06-16 16:32:39,Chach,10,1,2025-06-16,16:32:39,Monday,16
6354,2803,18,1,20,2025-06-16 16:32:39,2025-06-16 16:32:39,Poha,20,1,2025-06-16,16:32:39,Monday,16
6355,2804,3,2,20,2025-06-16 16:32:56,2025-06-16 16:32:56,chaii,10,1,2025-06-16,16:32:56,Monday,16
6356,2805,12,1,15,2025-06-16 16:33:22,2025-06-16 16:33:22,Bread pakoda,15,1,2025-06-16,16:33:22,Monday,16
6357,2805,18,1,20,2025-06-16 16:33:22,2025-06-16 16:33:22,Poha,20,1,2025-06-16,16:33:22,Monday,16
6358,2806,3,2,20,2025-06-16 16:33:51,2025-06-16 16:33:51,chaii,10,1,2025-06-16,16:33:51,Monday,16
6359,2806,8,1,60,2025-06-16 16:33:51,2025-06-16 16:33:51,Lunch normal,60,1,2025-06-16,16:33:51,Monday,16
6360,2806,18,1,20,2025-06-16 16:33:51,2025-06-16 16:33:51,Poha,20,1,2025-06-16,16:33:51,Monday,16
6361,2807,3,2,20,2025-06-16 16:34:05,2025-06-16 16:34:05,chaii,10,1,2025-06-16,16:34:05,Monday,16
6362,2808,3,2,20,2025-06-16 16:34:40,2025-06-16 16:34:40,chaii,10,1,2025-06-16,16:34:40,Monday,16
6363,2808,8,1,60,2025-06-16 16:34:40,2025-06-16 16:34:40,Lunch normal,60,1,2025-06-16,16:34:40,Monday,16
6364,2808,12,1,15,2025-06-16 16:34:40,2025-06-16 16:34:40,Bread pakoda,15,1,2025-06-16,16:34:40,Monday,16
6365,2808,18,1,20,2025-06-16 16:34:40,2025-06-16 16:34:40,Poha,20,1,2025-06-16,16:34:40,Monday,16
6366,2809,12,1,15,2025-06-16 16:35:07,2025-06-16 16:35:07,Bread pakoda,15,1,2025-06-16,16:35:07,Monday,16
6367,2809,15,1,40,2025-06-16 16:35:07,2025-06-16 16:35:07,Fruit,40,1,2025-06-16,16:35:07,Monday,16
6368,2809,18,1,20,2025-06-16 16:35:07,2025-06-16 16:35:07,Poha,20,1,2025-06-16,16:35:07,Monday,16
6369,2810,3,3,30,2025-06-16 16:35:41,2025-06-16 16:35:41,chaii,10,1,2025-06-16,16:35:41,Monday,16
6370,2811,3,2,20,2025-06-16 16:36:01,2025-06-16 16:36:01,chaii,10,1,2025-06-16,16:36:01,Monday,16
6371,2811,7,1,10,2025-06-16 16:36:01,2025-06-16 16:36:01,Chach,10,1,2025-06-16,16:36:01,Monday,16
6372,2812,3,2,20,2025-06-16 16:36:15,2025-06-16 16:36:15,chaii,10,1,2025-06-16,16:36:15,Monday,16
6373,2813,3,3,30,2025-06-16 16:36:35,2025-06-16 16:36:35,chaii,10,1,2025-06-16,16:36:35,Monday,16
6374,2813,25,1,100,2025-06-16 16:36:35,2025-06-16 16:36:35,Executive lunch,100,1,2025-06-16,16:36:35,Monday,16
6375,2814,3,3,30,2025-06-16 16:36:48,2025-06-16 16:36:48,chaii,10,1,2025-06-16,16:36:48,Monday,16
6376,2815,3,3,30,2025-06-16 16:37:07,2025-06-16 16:37:07,chaii,10,1,2025-06-16,16:37:07,Monday,16
6377,2816,3,2,20,2025-06-16 16:38:08,2025-06-16 16:38:08,chaii,10,1,2025-06-16,16:38:08,Monday,16
6378,2816,8,1,60,2025-06-16 16:38:08,2025-06-16 16:38:08,Lunch normal,60,1,2025-06-16,16:38:08,Monday,16
6379,2816,12,1,15,2025-06-16 16:38:08,2025-06-16 16:38:08,Bread pakoda,15,1,2025-06-16,16:38:08,Monday,16
6380,2817,3,1,10,2025-06-16 16:38:49,2025-06-16 16:38:49,chaii,10,1,2025-06-16,16:38:49,Monday,16
6381,2817,6,1,35,2025-06-16 16:38:49,2025-06-16 16:38:49,Lassi,35,1,2025-06-16,16:38:49,Monday,16
6382,2817,9,1,15,2025-06-16 16:38:49,2025-06-16 16:38:49,Coffee,15,1,2025-06-16,16:38:49,Monday,16
6383,2817,12,2,30,2025-06-16 16:38:49,2025-06-16 16:38:49,Bread pakoda,15,1,2025-06-16,16:38:49,Monday,16
6384,2817,15,1,40,2025-06-16 16:38:49,2025-06-16 16:38:49,Fruit,40,1,2025-06-16,16:38:49,Monday,16
6385,2817,18,1,20,2025-06-16 16:38:49,2025-06-16 16:38:49,Poha,20,1,2025-06-16,16:38:49,Monday,16
6386,2817,25,1,100,2025-06-16 16:38:49,2025-06-16 16:38:49,Executive lunch,100,1,2025-06-16,16:38:49,Monday,16
6387,2817,41,1,5,2025-06-16 16:38:49,2025-06-16 16:38:49,CUBIC WATER PER BOTTLE,5,1,2025-06-16,16:38:49,Monday,16
6388,2818,7,1,10,2025-06-16 16:39:04,2025-06-16 16:39:04,Chach,10,1,2025-06-16,16:39:04,Monday,16
6389,2818,15,1,40,2025-06-16 16:39:04,2025-06-16 16:39:04,Fruit,40,1,2025-06-16,16:39:04,Monday,16
6390,2819,18,1,20,2025-06-16 16:39:15,2025-06-16 16:39:15,Poha,20,1,2025-06-16,16:39:15,Monday,16
6391,2820,18,1,20,2025-06-16 16:39:24,2025-06-16 16:39:24,Poha,20,1,2025-06-16,16:39:24,Monday,16
6392,2821,3,1,10,2025-06-16 16:39:36,2025-06-16 16:39:36,chaii,10,1,2025-06-16,16:39:36,Monday,16
6393,2821,7,1,10,2025-06-16 16:39:36,2025-06-16 16:39:36,Chach,10,1,2025-06-16,16:39:36,Monday,16
6394,2822,32,1,20,2025-06-16 16:39:55,2025-06-16 16:39:55,DAHI KATORI,20,1,2025-06-16,16:39:55,Monday,16
6395,2822,36,1,25,2025-06-16 16:39:55,2025-06-16 16:39:55,SALAD PLATE,25,1,2025-06-16,16:39:55,Monday,16
6396,2823,28,2,40,2025-06-16 16:40:19,2025-06-16 16:40:19,Lemon water,20,1,2025-06-16,16:40:19,Monday,16
6397,2824,3,4,40,2025-06-16 16:40:45,2025-06-16 16:40:45,chaii,10,1,2025-06-16,16:40:45,Monday,16
6398,2824,7,1,10,2025-06-16 16:40:45,2025-06-16 16:40:45,Chach,10,1,2025-06-16,16:40:45,Monday,16
6399,2824,12,1,15,2025-06-16 16:40:45,2025-06-16 16:40:45,Bread pakoda,15,1,2025-06-16,16:40:45,Monday,16
6400,2824,18,1,20,2025-06-16 16:40:45,2025-06-16 16:40:45,Poha,20,1,2025-06-16,16:40:45,Monday,16
6401,2825,12,1,15,2025-06-16 16:41:12,2025-06-16 16:41:12,Bread pakoda,15,1,2025-06-16,16:41:12,Monday,16
6402,2825,28,1,20,2025-06-16 16:41:12,2025-06-16 16:41:12,Lemon water,20,1,2025-06-16,16:41:12,Monday,16
6403,2826,3,3,30,2025-06-16 16:41:58,2025-06-16 16:41:58,chaii,10,1,2025-06-16,16:41:58,Monday,16
6404,2826,7,1,10,2025-06-16 16:41:58,2025-06-16 16:41:58,Chach,10,1,2025-06-16,16:41:58,Monday,16
6405,2826,12,2,30,2025-06-16 16:41:58,2025-06-16 16:41:58,Bread pakoda,15,1,2025-06-16,16:41:58,Monday,16
6406,2826,18,1,20,2025-06-16 16:41:58,2025-06-16 16:41:58,Poha,20,1,2025-06-16,16:41:58,Monday,16
6407,2827,3,2,20,2025-06-16 16:42:20,2025-06-16 16:42:20,chaii,10,1,2025-06-16,16:42:20,Monday,16
6408,2827,7,1,10,2025-06-16 16:42:20,2025-06-16 16:42:20,Chach,10,1,2025-06-16,16:42:20,Monday,16
6409,2828,3,4,40,2025-06-16 16:44:05,2025-06-16 16:44:05,chaii,10,1,2025-06-16,16:44:05,Monday,16
6410,2828,7,2,20,2025-06-16 16:44:05,2025-06-16 16:44:05,Chach,10,1,2025-06-16,16:44:05,Monday,16
6411,2828,12,2,30,2025-06-16 16:44:05,2025-06-16 16:44:05,Bread pakoda,15,1,2025-06-16,16:44:05,Monday,16
6412,2828,18,1,20,2025-06-16 16:44:05,2025-06-16 16:44:05,Poha,20,1,2025-06-16,16:44:05,Monday,16
6413,2828,38,2,20,2025-06-16 16:44:05,2025-06-16 16:44:05,NAMKEEN POUCH,10,1,2025-06-16,16:44:05,Monday,16
6414,2829,3,2,20,2025-06-16 16:44:23,2025-06-16 16:44:23,chaii,10,1,2025-06-16,16:44:23,Monday,16
6415,2829,8,1,60,2025-06-16 16:44:23,2025-06-16 16:44:23,Lunch normal,60,1,2025-06-16,16:44:23,Monday,16
6416,2830,3,3,30,2025-06-16 16:44:38,2025-06-16 16:44:38,chaii,10,1,2025-06-16,16:44:38,Monday,16
6417,2831,3,1,10,2025-06-16 16:44:53,2025-06-16 16:44:53,chaii,10,1,2025-06-16,16:44:53,Monday,16
6418,2831,8,1,60,2025-06-16 16:44:53,2025-06-16 16:44:53,Lunch normal,60,1,2025-06-16,16:44:53,Monday,16
6419,2832,3,2,20,2025-06-16 16:45:07,2025-06-16 16:45:07,chaii,10,1,2025-06-16,16:45:07,Monday,16
6420,2833,3,5,50,2025-06-16 16:46:08,2025-06-16 16:46:08,chaii,10,1,2025-06-16,16:46:08,Monday,16
6421,2833,8,1,60,2025-06-16 16:46:08,2025-06-16 16:46:08,Lunch normal,60,1,2025-06-16,16:46:08,Monday,16
6422,2833,12,3,45,2025-06-16 16:46:08,2025-06-16 16:46:08,Bread pakoda,15,1,2025-06-16,16:46:08,Monday,16
6423,2833,18,2,40,2025-06-16 16:46:08,2025-06-16 16:46:08,Poha,20,1,2025-06-16,16:46:08,Monday,16
6424,2834,3,3,30,2025-06-16 16:47:26,2025-06-16 16:47:26,chaii,10,1,2025-06-16,16:47:26,Monday,16
6425,2834,7,3,30,2025-06-16 16:47:26,2025-06-16 16:47:26,Chach,10,1,2025-06-16,16:47:26,Monday,16
6426,2834,12,1,15,2025-06-16 16:47:26,2025-06-16 16:47:26,Bread pakoda,15,1,2025-06-16,16:47:26,Monday,16
6427,2834,18,1,20,2025-06-16 16:47:26,2025-06-16 16:47:26,Poha,20,1,2025-06-16,16:47:26,Monday,16
6428,2834,28,1,20,2025-06-16 16:47:26,2025-06-16 16:47:26,Lemon water,20,1,2025-06-16,16:47:26,Monday,16
6429,2835,28,1,20,2025-06-16 16:47:39,2025-06-16 16:47:39,Lemon water,20,1,2025-06-16,16:47:39,Monday,16
6430,2836,28,1,20,2025-06-16 16:47:49,2025-06-16 16:47:49,Lemon water,20,1,2025-06-16,16:47:49,Monday,16
6431,2837,3,3,30,2025-06-16 16:48:15,2025-06-16 16:48:15,chaii,10,1,2025-06-16,16:48:15,Monday,16
6432,2837,12,1,15,2025-06-16 16:48:15,2025-06-16 16:48:15,Bread pakoda,15,1,2025-06-16,16:48:15,Monday,16
6433,2838,3,2,20,2025-06-16 16:48:27,2025-06-16 16:48:27,chaii,10,1,2025-06-16,16:48:27,Monday,16
6434,2839,3,3,30,2025-06-16 16:48:36,2025-06-16 16:48:36,chaii,10,1,2025-06-16,16:48:36,Monday,16
6435,2840,3,2,20,2025-06-16 16:48:51,2025-06-16 16:48:51,chaii,10,1,2025-06-16,16:48:51,Monday,16
6436,2841,8,1,60,2025-06-16 16:49:00,2025-06-16 16:49:00,Lunch normal,60,1,2025-06-16,16:49:00,Monday,16
6437,2842,8,1,60,2025-06-16 16:49:27,2025-06-16 16:49:27,Lunch normal,60,1,2025-06-16,16:49:27,Monday,16
6438,2842,15,1,40,2025-06-16 16:49:27,2025-06-16 16:49:27,Fruit,40,1,2025-06-16,16:49:27,Monday,16
6439,2842,28,1,20,2025-06-16 16:49:27,2025-06-16 16:49:27,Lemon water,20,1,2025-06-16,16:49:27,Monday,16
6440,2843,3,3,30,2025-06-16 16:49:39,2025-06-16 16:49:39,chaii,10,1,2025-06-16,16:49:39,Monday,16
6441,2844,3,2,20,2025-06-16 16:50:13,2025-06-16 16:50:13,chaii,10,1,2025-06-16,16:50:13,Monday,16
6442,2845,3,2,20,2025-06-16 16:50:26,2025-06-16 16:50:26,chaii,10,1,2025-06-16,16:50:26,Monday,16
6443,2846,3,4,40,2025-06-16 16:50:44,2025-06-16 16:50:44,chaii,10,1,2025-06-16,16:50:44,Monday,16
6444,2847,3,2,20,2025-06-16 16:50:56,2025-06-16 16:50:56,chaii,10,1,2025-06-16,16:50:56,Monday,16
6445,2848,3,1,10,2025-06-16 16:51:09,2025-06-16 16:51:09,chaii,10,1,2025-06-16,16:51:09,Monday,16
6446,2849,7,1,10,2025-06-16 16:51:29,2025-06-16 16:51:29,Chach,10,1,2025-06-16,16:51:29,Monday,16
6447,2849,15,1,40,2025-06-16 16:51:29,2025-06-16 16:51:29,Fruit,40,1,2025-06-16,16:51:29,Monday,16
6448,2850,3,6,60,2025-06-16 16:52:50,2025-06-16 16:52:50,chaii,10,1,2025-06-16,16:52:50,Monday,16
6449,2850,12,1,15,2025-06-16 16:52:50,2025-06-16 16:52:50,Bread pakoda,15,1,2025-06-16,16:52:50,Monday,16
6450,2850,18,1,20,2025-06-16 16:52:50,2025-06-16 16:52:50,Poha,20,1,2025-06-16,16:52:50,Monday,16
6451,2850,28,1,20,2025-06-16 16:52:50,2025-06-16 16:52:50,Lemon water,20,1,2025-06-16,16:52:50,Monday,16
6452,2851,3,3,30,2025-06-16 16:53:30,2025-06-16 16:53:30,chaii,10,1,2025-06-16,16:53:30,Monday,16
6453,2851,25,1,100,2025-06-16 16:53:30,2025-06-16 16:53:30,Executive lunch,100,1,2025-06-16,16:53:30,Monday,16
6454,2852,3,5,50,2025-06-16 16:54:06,2025-06-16 16:54:06,chaii,10,1,2025-06-16,16:54:06,Monday,16
6455,2852,7,1,10,2025-06-16 16:54:06,2025-06-16 16:54:06,Chach,10,1,2025-06-16,16:54:06,Monday,16
6456,2852,8,1,60,2025-06-16 16:54:06,2025-06-16 16:54:06,Lunch normal,60,1,2025-06-16,16:54:06,Monday,16
6457,2852,12,1,15,2025-06-16 16:54:06,2025-06-16 16:54:06,Bread pakoda,15,1,2025-06-16,16:54:06,Monday,16
6458,2852,18,1,20,2025-06-16 16:54:06,2025-06-16 16:54:06,Poha,20,1,2025-06-16,16:54:06,Monday,16
6459,2853,12,1,15,2025-06-16 16:54:27,2025-06-16 16:54:27,Bread pakoda,15,1,2025-06-16,16:54:27,Monday,16
6460,2854,3,3,30,2025-06-16 16:54:45,2025-06-16 16:54:45,chaii,10,1,2025-06-16,16:54:45,Monday,16
6461,2855,3,2,20,2025-06-16 16:55:03,2025-06-16 16:55:03,chaii,10,1,2025-06-16,16:55:03,Monday,16
6462,2856,3,3,30,2025-06-16 16:55:39,2025-06-16 16:55:39,chaii,10,1,2025-06-16,16:55:39,Monday,16
6463,2856,8,1,60,2025-06-16 16:55:39,2025-06-16 16:55:39,Lunch normal,60,1,2025-06-16,16:55:39,Monday,16
6464,2856,12,1,15,2025-06-16 16:55:39,2025-06-16 16:55:39,Bread pakoda,15,1,2025-06-16,16:55:39,Monday,16
6465,2856,18,1,20,2025-06-16 16:55:39,2025-06-16 16:55:39,Poha,20,1,2025-06-16,16:55:39,Monday,16
6466,2857,3,1,10,2025-06-16 16:55:55,2025-06-16 16:55:55,chaii,10,1,2025-06-16,16:55:55,Monday,16
6467,2857,7,1,10,2025-06-16 16:55:55,2025-06-16 16:55:55,Chach,10,1,2025-06-16,16:55:55,Monday,16
6468,2858,7,1,10,2025-06-16 16:56:45,2025-06-16 16:56:45,Chach,10,1,2025-06-16,16:56:45,Monday,16
